TITLE,candidate_name,direct_langs_found_count,direct_langs_found,all_wiki_langs_count,all_wiki_langs,timestamp_utc,exists_en,title_en,exists_it,title_it,exists_de,title_de,exists_fr,title_fr,exists_nl,title_nl,exists_es,title_es
Portrait of Georg Wenzeslaus von Knobelsdorff,Georg Wenzeslaus von Knobelsdorff,6,"en,it,de,fr,nl,es",29,"af,an,arz,bcl,be,bg,br,ca,cs,de,en,eo,es,et,fa,fi,fr,gl,he,hu,hy,it,lv,nl,pl,pt,ru,sv,uk",2025-08-28T18:38:24Z,TRUE,Georg Wenzeslaus von Knobelsdorff,TRUE,Georg Wenzeslaus von Knobelsdorff,TRUE,Georg Wenzeslaus von Knobelsdorff,TRUE,Georg Wenzeslaus von Knobelsdorff,TRUE,Georg Wenzeslaus von Knobelsdorff,TRUE,Georg Wenzeslaus von Knobelsdorff
Portrait of Georg Wenzeslaus von Knobelsdorff,Portrait of Georg Wenzeslaus von Knobelsdorff,0,,0,,2025-08-28T18:38:31Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Jean Mariette, Engraver",Jean Mariette,3,"en,fr,nl",4,"arz,en,fr,ru",2025-08-28T18:38:37Z,TRUE,Jean Mariette,FALSE,,FALSE,,TRUE,Jean Mariette,TRUE,Jean Mariette,FALSE,
"Portrait of Johanna Elisabeth, Princess of Anhalt-Zerbst",Johanna Elisabeth,2,"en,nl",27,"ar,arz,bg,ca,cs,cy,da,de,el,en,es,fi,fr,he,hu,it,ja,ka,nb,nl,pl,pt,ro,ru,sv,uk,zh",2025-08-28T18:38:43Z,TRUE,Joanna Elisabeth of Holstein-Gottorp,FALSE,,FALSE,,FALSE,,TRUE,Johanna-Elisabeth,FALSE,
"Portrait of Johanna Elisabeth, Princess of Anhalt-Zerbst","Johanna Elisabeth, Princess of Anhalt-Zerbst",0,,0,,2025-08-28T18:38:50Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Johanna Elisabeth, Princess of Anhalt-Zerbst",Portrait of Johanna Elisabeth,0,,0,,2025-08-28T18:38:57Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Byron in Arnaout Dress,,0,,0,,2025-08-28T18:38:57Z,,,,,,,,,,,,
Portrait of a Lady in Pink,A Lady,1,en,1,en,2025-08-28T18:39:03Z,TRUE,A Lady,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Lady in Pink,Portrait of,0,,0,,2025-08-28T18:39:10Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Matvei Platov,Matvei Platov,4,"en,it,fr,es",19,"arz,be,cs,de,en,es,fr,hu,it,la,nb,nl,pl,ro,ru,sl,sv,tr,uk",2025-08-28T18:39:15Z,TRUE,Matvei Platov,TRUE,Matvej Ivanovič Platov,FALSE,,TRUE,Matveï Platov,FALSE,,TRUE,Matvéi Plátov
Portrait of Matvei Platov,Portrait of Matvei Platov,0,,0,,2025-08-28T18:39:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl as a Shepherdess,A Young Girl As A Shepherdess,0,,0,,2025-08-28T18:39:28Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl as a Shepherdess,Portrait of,0,,0,,2025-08-28T18:39:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl as a Shepherdess,Young Girl,2,"en,nl",1,en,2025-08-28T18:39:41Z,TRUE,Young Girl,FALSE,,FALSE,,FALSE,,TRUE,Young Girl,FALSE,
Self-Portrait,,0,,0,,2025-08-28T18:39:41Z,,,,,,,,,,,,
George Fulke Lyttelton,George Fulke Lyttelton,0,,0,,2025-08-28T18:39:48Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
William Hoare of Bath,William Hoare of Bath,0,,0,,2025-08-28T18:39:55Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Georges Anthony,Georges Anthony,4,"en,de,fr,es",10,"ca,da,de,en,es,fa,fr,nb,pl,uk",2025-08-28T18:40:00Z,TRUE,Georges Anthony,FALSE,,TRUE,Georges Anthony,TRUE,Georges Anthony,FALSE,,TRUE,Georges Anthony
Portrait of Georges Anthony,Portrait of Georges Anthony,0,,0,,2025-08-28T18:40:07Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
The Empress Josephine,The Empress Josephine,0,,0,,2025-08-28T18:40:14Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the King of Rome,The King of Rome,3,"en,fr,nl",21,"ar,be,be-tarask,ca,cs,cy,de,en,eo,es,et,fi,fr,id,ja,lv,nl,pl,ru,simple,sv",2025-08-28T18:40:19Z,TRUE,The King of Rome,FALSE,,FALSE,,TRUE,The King of Rome,TRUE,The King of Rome,FALSE,
Portrait of the King of Rome,Portrait of the King of Rome,0,,0,,2025-08-28T18:40:26Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Anne Blair Maconochie Welwood of Garvock,Anne Blair Maconochie Welwood of Garvock,0,,0,,2025-08-28T18:40:33Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Anne Blair Maconochie Welwood of Garvock,Portrait of Anne Blair Maconochie Welwood of Garvock,0,,0,,2025-08-28T18:40:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Mrs. Anne Hart,Anne Hart,1,en,1,en,2025-08-28T18:40:46Z,TRUE,Ann Hart,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Mrs. Eleanor Bethune,Mrs. Eleanor Bethune,0,,0,,2025-08-28T18:40:53Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Mrs. Eleanor Bethune,Portrait of,0,,0,,2025-08-28T18:41:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Mrs. Eleanor Bethune,Eleanor Bethune,0,,0,,2025-08-28T18:41:07Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Captain Hay of Spot,Captain Hay of Spot,0,,0,,2025-08-28T18:41:13Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Captain James Forbes-Drummond of Hawthornden,Captain James Forbes,0,,0,,2025-08-28T18:41:20Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Captain James Forbes-Drummond of Hawthornden,Portrait of Captain James Forbes,0,,0,,2025-08-28T18:41:27Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Indian Woman,A Young Indian Woman,0,,0,,2025-08-28T18:41:33Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Indian Woman,Portrait of,0,,0,,2025-08-28T18:41:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Indian Woman,Young Indian Woman,0,,0,,2025-08-28T18:41:47Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Ralph Anthony Ironside,Ralph Anthony Ironside,0,,0,,2025-08-28T18:41:54Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Ralph Anthony Ironside,Portrait of Ralph Anthony Ironside,0,,0,,2025-08-28T18:42:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Sir John Sinclair,Sir John Sinclair,2,"en,de",7,"ar,arz,de,en,fr,pl,sv",2025-08-28T18:42:06Z,TRUE,"Sir John Sinclair, 1st Baronet",FALSE,,TRUE,John Sinclair (Ökonom),FALSE,,FALSE,,FALSE,
Portrait of Sir John Sinclair,Portrait of Sir John Sinclair,0,,0,,2025-08-28T18:42:13Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Young Girl Holding Flowers,Young Girl,2,"en,nl",1,en,2025-08-28T18:42:20Z,TRUE,Young Girl,FALSE,,FALSE,,FALSE,,TRUE,Young Girl,FALSE,
Portrait of David Hume,David Hume,6,"en,it,de,fr,nl,es",109,"af,am,an,ar,ary,arz,ast,az,be,be-tarask,bg,bn,br,bs,ca,ckb,cs,cy,da,de,el,en,eo,es,et,eu,ext,fa,fi,fr,frr,fy,ga,gd,gl,he,hi,hr,hu,hy,id,io,is,it,ja,jv,ka,kk,kn,ko,ku,kw,ky,la,lb,lfn,lmo,lt,lv,mg,mk,ml,mn,ms,mzn,nan,nb,nds,nl,nn,oc,olo,pa,pam,pap,pl,pms,pnb,ps,pt,qu,ro,ru,scn,sco,sh,simple,sk,sl,sq,sr,sv,sw,ta,th,tl,tr,tt,uk,uz,vi,vo,war,wuu,xmf,yi,yo,yue,zh",2025-08-28T18:42:23Z,TRUE,David Hume,TRUE,David Hume,TRUE,David Hume,TRUE,David Hume,TRUE,David Hume,TRUE,David Hume
Portrait of David Hume,Portrait of David Hume,0,,0,,2025-08-28T18:42:30Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Prince George Augustus of Mecklenburg-Strelitz,Prince George Augustus of Mecklenburg,0,,0,,2025-08-28T18:42:37Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Artist's Wife,The Artist's Wife,2,"en,it",1,en,2025-08-28T18:42:43Z,TRUE,The Artist's Wife,TRUE,La moglie dell'artista,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Artist's Wife,Portrait of the Artist's Wife,0,,0,,2025-08-28T18:42:49Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Lady Hariot Vernon,Lady Hariot Vernon,0,,0,,2025-08-28T18:42:56Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Lady Hariot Vernon,Portrait of Lady Hariot Vernon,0,,0,,2025-08-28T18:43:03Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Count Zech-Burkersroda,Count Zech,0,,0,,2025-08-28T18:43:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Count Zech-Burkersroda,Portrait of Count Zech,0,,0,,2025-08-28T18:43:16Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
The Royal Saxon Forestry Inspector Carl Ludwig von Schönberg,The Royal Saxon Forestry Inspector Carl Ludwig von Schönberg,0,,0,,2025-08-28T18:43:23Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Artist's Daughter Vera,The Artist's Daughter Vera,0,,0,,2025-08-28T18:43:30Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Artist's Daughter Vera,Portrait of the Artist's Daughter Vera,0,,0,,2025-08-28T18:43:36Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Sofia Mikhailovna Dragomirova,Sofia Mikhailovna Dragomirova,0,,0,,2025-08-28T18:43:43Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Sofia Mikhailovna Dragomirova,Portrait of Sofia Mikhailovna Dragomirova,0,,0,,2025-08-28T18:43:49Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Captain Robert Orme,Captain Robert Orme,1,en,1,en,2025-08-28T18:43:56Z,TRUE,Robert Orme (British Army officer),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Colonel George K. H. Coussmaker, Grenadier Guards",Colonel George,0,,0,,2025-08-28T18:44:03Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
The Countess of Dartmouth,The Countess of Dartmouth,0,,0,,2025-08-28T18:44:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Francis Rawdon-Hastings,Francis Rawdon,2,"en,de",23,"cs,de,en,es,fa,fr,hr,it,ja,ko,mr,pl,pt,ru,sl,sv,ta,th,uk,ur,vi,wuu,zh",2025-08-28T18:44:15Z,TRUE,"Francis Rawdon-Hastings, 1st Marquess of Hastings",FALSE,,TRUE,"Francis Rawdon-Hastings, 1. Marquess of Hastings",FALSE,,FALSE,,FALSE,
Admiral Sir Edward Hughes,Admiral Sir Edward Hughes,0,,0,,2025-08-28T18:44:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Commodore Augustus Keppel,Commodore Augustus Keppel,0,,0,,2025-08-28T18:44:29Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
The Actress Kitty Fisher,The Actress Kitty Fisher,0,,0,,2025-08-28T18:44:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Mr. James Bourdieu,James Bourdieu,0,,0,,2025-08-28T18:44:42Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Mrs. Musters as Hebe,,0,,0,,2025-08-28T18:44:42Z,,,,,,,,,,,,
Portrait of a Boy,A Boy,2,"en,it",7,"en,hu,id,it,ko,pt,ru",2025-08-28T18:44:48Z,TRUE,A Boy,TRUE,Heartbreaker (album G-Dragon),FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Boy,Portrait of,0,,0,,2025-08-28T18:44:54Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Lady,A Lady,1,en,1,en,2025-08-28T18:45:01Z,TRUE,A Lady,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Lady,Portrait of,0,,0,,2025-08-28T18:45:08Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
The Infant Samuel,The Infant Samuel,0,,0,,2025-08-28T18:45:15Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-Portrait,,0,,0,,2025-08-28T18:45:15Z,,,,,,,,,,,,
"Portrait of Anne Sneyd (d.1784), as a Shepherdess",Anne Sneyd,0,,0,,2025-08-28T18:45:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Anne Sneyd (d.1784), as a Shepherdess",Portrait of Anne Sneyd,0,,0,,2025-08-28T18:45:28Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Andrew Stuart,Andrew Stuart,3,"en,de,fr",2,"de,en",2025-08-28T18:45:34Z,TRUE,Andrew Stuart,FALSE,,TRUE,Andrew Stuart,TRUE,Andrew Stuart,FALSE,,FALSE,
Portrait of Andrew Stuart,Portrait of Andrew Stuart,0,,0,,2025-08-28T18:45:41Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
General Sir Banastre Tarleton,General Sir Banastre Tarleton,0,,0,,2025-08-28T18:45:47Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of John Thomas, Bishop of Rochester",John Thomas,6,"en,it,de,fr,nl,es",12,"ar,cs,cy,de,en,et,fi,fr,hu,it,pl,ru",2025-08-28T18:45:51Z,TRUE,John Thomas,TRUE,John Thomas,TRUE,John Thomas,TRUE,John Thomas,TRUE,John Thomas,TRUE,John Thomas
"Portrait of John Thomas, Bishop of Rochester",Portrait of John Thomas,0,,0,,2025-08-28T18:45:58Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Anne-Jules, Duke of Noailles","Anne-Jules, Duke of Noailles",0,,0,,2025-08-28T18:46:05Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Anne-Jules, Duke of Noailles",Anne-Jules,0,,0,,2025-08-28T18:46:12Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Phillippe de Courcillon,Phillippe de Courcillon,0,,0,,2025-08-28T18:46:18Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Phillippe de Courcillon,Portrait of Phillippe de Courcillon,0,,0,,2025-08-28T18:46:25Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
State Portrait of Louis XV,Louis XV,5,"en,de,fr,nl,es",93,"af,am,an,ar,arz,ast,avk,az,azb,be,be-tarask,bg,br,bs,ca,ckb,cs,cv,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,frp,fy,ga,gd,gl,he,hi,hr,hu,hy,ia,id,io,is,it,ja,ka,kk,ko,la,lb,lt,lv,lzh,mg,mk,mn,mr,ms,mt,nan,nap,nb,nl,nn,oc,pcd,pl,pms,ps,pt,qu,ro,ru,sco,sh,simple,sk,sl,sq,sr,sv,th,tr,uk,ur,uz,vec,vi,wuu,yo,yue,zh",2025-08-28T18:46:29Z,TRUE,Louis XV,FALSE,,TRUE,Ludwig XV.,TRUE,Louis XV,TRUE,Lodewijk XV van Frankrijk,TRUE,Luis XV de Francia
State Portrait of Louis XV,State Portrait of Louis XV,0,,0,,2025-08-28T18:46:36Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Louis XIV,Louis XIV,6,"en,it,de,fr,nl,es",143,"af,am,an,ang,ann,ar,ary,arz,as,ast,avk,az,azb,ba,bar,be,be-tarask,bg,bn,br,bs,btm,bxr,ca,ce,ckb,co,cs,cv,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,frp,frr,fy,ga,gl,gn,gsw,he,hi,hif,hr,ht,hu,hy,ia,id,ilo,io,is,it,ja,jv,ka,kbp,kk,km,knc,ko,ku,kw,la,lb,lfn,li,lij,lmo,lt,lv,lzh,mad,mg,mk,ml,mn,mr,ms,mt,my,nan,nap,nb,nds,nl,nn,nrm,oc,pa,pcd,pl,pms,pnb,ps,pt,qu,ro,ru,rue,scn,sco,sgs,sh,simple,sk,skr,sl,sm,so,sq,sr,sv,sw,ta,th,tl,tr,tt,uk,ur,uz,vi,vls,vo,vro,wa,war,wo,wuu,xmf,yi,yo,yue,zh",2025-08-28T18:46:40Z,TRUE,Louis XIV,TRUE,Luigi XIV di Francia,TRUE,Louis XIV,TRUE,Louis XIV,TRUE,Lodewijk XIV van Frankrijk,TRUE,Louis XIV
Portrait of Jacques-Bénigne Bossuet,Jacques,6,"en,it,de,fr,nl,es",8,"de,en,et,fa,fi,fr,nb,uk",2025-08-28T18:46:44Z,TRUE,Jacques,TRUE,Jacques,TRUE,Jacques,TRUE,Jacques,TRUE,Jacques,TRUE,Jacques
Portrait of Jacques-Bénigne Bossuet,Portrait of Jacques,0,,0,,2025-08-28T18:46:51Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Jacques-Bénigne Bossuet,,0,,0,,2025-08-28T18:46:51Z,,,,,,,,,,,,
Everhard Jabach,Everhard Jabach,5,"en,it,de,fr,es",7,"arz,de,en,es,fr,it,ja",2025-08-28T18:46:55Z,TRUE,Everhard Jabach,TRUE,Everhard Jabach,TRUE,Eberhard Jabach,TRUE,Everhard Jabach,FALSE,,TRUE,Everhard Jabach
Portrait of a General Officer,A General Officer,0,,0,,2025-08-28T18:47:02Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a General Officer,Portrait of,0,,0,,2025-08-28T18:47:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a General Officer,General Officer,1,en,10,"de,en,et,fa,fi,nb,pa,pl,uk,vi",2025-08-28T18:47:16Z,TRUE,General officer,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portait of Count Sinzendorf,Portait of Count Sinzendorf,0,,0,,2025-08-28T18:47:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Woman Dressed in Polka Dots Robe,Woman Dressed,0,,0,,2025-08-28T18:47:29Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of James Pitcairn-Knowles,James Pitcairn,1,en,2,"arz,en",2025-08-28T18:47:36Z,TRUE,James Pitcairn,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of James Pitcairn-Knowles,Portrait of James Pitcairn,0,,0,,2025-08-28T18:47:43Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
My Grandmother,My Grandmother,0,,0,,2025-08-28T18:47:49Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Old Woman with Violet,Old Woman,1,en,3,"ceb,en,pl",2025-08-28T18:47:57Z,TRUE,Old woman,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Pierre Bonnard,Pierre Bonnard,6,"en,it,de,fr,nl,es",47,"ar,arz,avk,be,bg,ca,cs,da,de,el,en,eo,es,et,eu,fa,fi,fr,gl,he,hu,hy,id,io,it,ja,ko,lt,lv,nb,nds-nl,nl,nn,pam,pl,pt,ro,ru,skr,sr,sv,tg,th,tr,uk,ur,zh",2025-08-28T18:48:01Z,TRUE,Pierre Bonnard,TRUE,Pierre Bonnard,TRUE,Pierre Bonnard,TRUE,Pierre Bonnard,TRUE,Pierre Bonnard,TRUE,Pierre Bonnard
Portrait of Pierre Bonnard,Portrait of Pierre Bonnard,0,,0,,2025-08-28T18:48:08Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-Portrait in a Brown Hat,,0,,0,,2025-08-28T18:48:08Z,,,,,,,,,,,,
Pál Szinyei Merse,Pál Szinyei Merse,6,"en,it,de,fr,nl,es",19,"az,cs,de,en,eo,es,eu,fr,he,hu,it,ja,nl,pl,pt,ru,sk,sv,uk",2025-08-28T18:48:12Z,TRUE,Pál Szinyei Merse,TRUE,Pál Szinyei Merse,TRUE,Pál Szinyei Merse,TRUE,Pál Szinyei Merse,TRUE,Pál Szinyei Merse,TRUE,Pál Szinyei Merse
Shivering Girl with a Blue Ring,Shivering Girl,0,,0,,2025-08-28T18:48:19Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Shivering Girl with a Blue Ring,Blue Ring,1,en,1,en,2025-08-28T18:48:26Z,TRUE,Blue Ring,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Catherine II,Catherine II,2,"en,fr",120,"af,am,an,ar,arz,ast,av,az,azb,ba,bcl,be,be-tarask,bg,bn,br,bs,ca,ce,ckb,crh,cs,cu,cv,cy,da,de,el,en,eo,es,et,eu,fa,fi,fo,fr,frp,frr,fy,ga,gl,got,he,hi,hr,hu,hy,id,io,is,it,ja,jv,ka,kaa,kk,ko,ksh,ky,la,lad,lij,lld,lt,lv,lzh,mg,mk,ml,mn,mr,ms,mt,nan,nb,nds,new,nl,nn,oc,olo,pl,pnb,ps,pt,qu,ro,ru,rue,sa,sah,scn,sco,sh,simple,sk,sl,smn,sq,sr,sv,ta,tg,th,tk,tl,tr,tt,uk,ur,uz,vec,vi,war,wuu,xmf,yo,yue,zh",2025-08-28T18:48:32Z,TRUE,Catherine the Great,FALSE,,FALSE,,TRUE,Catherine II,FALSE,,FALSE,
Portrait of Catherine II,Portrait of Catherine II,0,,0,,2025-08-28T18:48:39Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Emperor Paul I as a Child,Emperor Paul I As A Child,0,,0,,2025-08-28T18:48:45Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Emperor Paul I as a Child,Emperor Paul I,1,en,86,"af,am,an,ar,arz,az,azb,be,be-tarask,bg,br,bs,ca,ckb,crh,cs,cv,cy,da,de,el,eml,en,eo,es,et,eu,fa,fi,fr,frr,ga,gl,he,hi,hr,hu,hy,id,io,is,it,ja,ka,kaa,kk,ko,la,lez,lt,lv,mg,mk,mn,mr,ms,nb,nl,nn,oc,olo,pl,pms,pt,ro,ru,sah,sco,sh,sk,sl,smn,sr,sv,ta,tg,th,tr,tt,uk,uz,vi,war,wuu,yue,zh",2025-08-28T18:48:52Z,TRUE,Paul I of Russia,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Emperor Paul I as a Child,Paul I,3,"en,fr,nl",25,"bg,br,ca,cs,da,de,en,eo,es,fr,hr,hu,it,ka,lv,nds,nl,pl,pt,ru,scn,sk,sr,sv,uk",2025-08-28T18:48:58Z,TRUE,Paul I,FALSE,,FALSE,,TRUE,Paul Ier,TRUE,Paul I,FALSE,
Portrait of Emperor Paul I as a Child,Portrait of Emperor Paul I,0,,0,,2025-08-28T18:49:05Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Count Ivan Shuvalov,Count Ivan Shuvalov,0,,0,,2025-08-28T18:49:11Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Count Ivan Shuvalov,Portrait of Count Ivan Shuvalov,0,,0,,2025-08-28T18:49:18Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Alexandra Struyskaya,Alexandra Struyskaya,0,,0,,2025-08-28T18:49:25Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Historian Ignacius Aurelius Fessler,Historian Ignacius Aurelius Fessler,0,,0,,2025-08-28T18:49:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Historian Ignacius Aurelius Fessler,Portrait of Historian Ignacius Aurelius Fessler,0,,0,,2025-08-28T18:49:39Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Nobleman,A Nobleman,0,,0,,2025-08-28T18:49:45Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Nobleman,Portrait of,0,,0,,2025-08-28T18:49:53Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Wife of a Nobleman,The Wife of A Nobleman,0,,0,,2025-08-28T18:50:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Wife of a Nobleman,Portrait of the Wife of,0,,0,,2025-08-28T18:50:06Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man,A Man,2,"en,fr",8,"azb,de,el,en,fr,it,pt,sr",2025-08-28T18:50:13Z,TRUE,A Man,FALSE,,FALSE,,TRUE,A Man,FALSE,,FALSE,
Portrait of a Man,Portrait of,0,,0,,2025-08-28T18:50:20Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Sámuel Steinhübl, Merchant of Eperjes",Sámuel Steinhübl,0,,0,,2025-08-28T18:50:27Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Sámuel Steinhübl, Merchant of Eperjes",Portrait of Sámuel Steinhübl,0,,0,,2025-08-28T18:50:33Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Miss Constable,Miss Constable,0,,0,,2025-08-28T18:50:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Mrs. Harriet Greer,Mrs. Harriet Greer,0,,0,,2025-08-28T18:50:47Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Mrs. Harriet Greer,Portrait of,0,,0,,2025-08-28T18:50:53Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Mrs. Harriet Greer,Harriet Greer,0,,0,,2025-08-28T18:51:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Lady in a Brown Robe,,0,,0,,2025-08-28T18:51:00Z,,,,,,,,,,,,
Portrait of Lady Emma Hamilton as Flora,Lady Emma Hamilton As Flora,0,,0,,2025-08-28T18:51:07Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
